order_id,order_date,region,sales_channel,customer_segment,category,product_name,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cogs,ad_spend,returned,refund_amount,net_revenue_after_refunds,profit
100516,2024-02-12,Ontario,Online,Enterprise,Skincare,Cleanser,8,103.27,0.12,826.16,99.14,727.02,462.65,5.4,False,0.0,727.02,258.97
100822,2024-02-12,British Columbia,Partner,Enterprise,Haircare,Shampoo,7,40.41,0.01,282.87,2.83,280.04,189.52,0.36,False,0.0,280.04,90.16
102552,2024-02-12,Atlantic,Online,Enterprise,Haircare,Hair Mask,10,46.9,0.02,469.0,9.38,459.62,290.78,6.29,False,0.0,459.62,162.55
102430,2024-02-12,Manitoba,Online,Consumer,Makeup,Lipstick,10,65.56,0.16,655.6,104.9,550.7,419.58,4.04,False,0.0,550.7,127.08
100657,2024-02-13,Quebec,Online,Consumer,Body Care,Scrub,13,114.27,0.22,1485.51,326.81,1158.7,861.6,6.18,False,0.0,1158.7,290.92
100517,2024-02-13,Ontario,Partner,Consumer,Body Care,Scrub,8,8.99,0.07,71.92,5.03,66.89,40.28,3.72,False,0.0,66.89,22.89
102960,2024-02-13,Alberta,Retail,Enterprise,Skincare,Moisturizer,2,117.98,0.06,235.96,14.16,221.8,117.98,1.5,False,0.0,221.8,102.32
102856,2024-02-13,Alberta,Partner,Consumer,Haircare,Hair Mask,3,54.08,0.03,162.24,4.87,157.37,82.74,7.85,False,0.0,157.37,66.78
101429,2024-02-13,Manitoba,Partner,Enterprise,Haircare,Conditioner,12,77.98,0.19,935.76,177.79,757.97,589.53,1.35,False,0.0,757.97,167.09
102657,2024-02-13,Ontario,Retail,SMB,Skincare,Cleanser,14,45.74,0.01,640.36,6.4,633.96,320.18,6.1,False,0.0,633.96,307.68
100070,2024-02-13,Alberta,Online,Consumer,Suncare,SPF 30,4,22.73,0.09,90.92,8.18,82.74,60.01,0.22,False,0.0,82.74,22.51
102003,2024-02-13,Manitoba,Online,SMB,Body Care,Body Lotion,10,61.8,0.06,618.0,37.08,580.92,302.82,4.24,False,0.0,580.92,273.86
100166,2024-02-13,Saskatchewan,Partner,Enterprise,Skincare,Moisturizer,9,8.4,0.04,75.6,3.02,72.58,37.8,3.44,False,0.0,72.58,31.34
101646,2024-02-14,Ontario,Retail,Enterprise,Fragrance,Eau de Toilette,14,73.18,0.1,1024.52,102.45,922.07,512.26,9.01,False,0.0,922.07,400.8
100160,2024-02-14,Ontario,Retail,SMB,Makeup,Foundation,12,92.97,0.16,1115.64,178.5,937.14,502.04,7.7,False,0.0,937.14,427.4
101657,2024-02-14,Quebec,Partner,Enterprise,Haircare,Conditioner,11,114.64,0.03,1261.04,37.83,1223.21,794.46,6.84,False,0.0,1223.21,421.91
101778,2024-02-15,Manitoba,Online,SMB,Fragrance,Body Mist,3,72.98,0.17,218.94,37.22,181.72,144.5,5.07,False,0.0,181.72,32.15
100855,2024-02-15,Atlantic,Online,Consumer,Suncare,SPF 50,6,107.32,0.0,643.92,0.0,643.92,373.47,7.85,False,0.0,643.92,262.6
101675,2024-02-15,Alberta,Partner,Enterprise,Skincare,Moisturizer,2,35.08,0.14,70.16,9.82,60.34,44.2,9.24,False,0.0,60.34,6.9
101817,2024-02-15,Ontario,Retail,Enterprise,Skincare,Hydrating Serum,4,52.84,0.0,211.36,0.0,211.36,118.36,9.9,False,0.0,211.36,83.1
100708,2024-02-15,Saskatchewan,Retail,Consumer,Fragrance,Body Mist,9,37.97,0.02,341.73,6.83,334.9,194.79,9.52,False,0.0,334.9,130.59
100334,2024-02-15,Quebec,Partner,Enterprise,Haircare,Hair Oil,9,36.27,0.04,326.43,13.06,313.37,218.71,3.26,False,0.0,313.37,91.4
101368,2024-02-15,Ontario,Online,SMB,Body Care,Scrub,1,46.8,0.1,46.8,4.68,42.12,22.46,3.72,False,0.0,42.12,15.94
100471,2024-02-16,Quebec,Retail,Enterprise,Suncare,SPF 50,14,114.94,0.11,1609.16,177.01,1432.15,868.95,0.33,False,0.0,1432.15,562.87
102980,2024-02-16,Saskatchewan,Online,SMB,Body Care,Body Lotion,3,54.33,0.19,162.99,30.97,132.02,73.35,9.75,False,0.0,132.02,48.92
101454,2024-02-16,Saskatchewan,Retail,Enterprise,Skincare,Moisturizer,8,19.52,0.11,156.16,17.18,138.98,104.63,2.41,True,111.18,27.8,-79.24
100422,2024-02-16,Saskatchewan,Retail,Enterprise,Makeup,Foundation,11,107.72,0.13,1184.92,154.04,1030.88,568.76,2.0,True,824.7,206.18,-364.58
102785,2024-02-16,Quebec,Online,Enterprise,Fragrance,Body Mist,10,44.37,0.14,443.7,62.12,381.58,217.41,5.87,False,0.0,381.58,158.3
102787,2024-02-16,British Columbia,Retail,Consumer,Skincare,Toner,2,17.51,0.1,35.02,3.5,31.52,16.46,3.02,False,0.0,31.52,12.04
101110,2024-02-16,Atlantic,Online,Consumer,Suncare,SPF 30,14,19.94,0.09,279.16,25.12,254.04,139.58,2.56,False,0.0,254.04,111.9
100992,2024-02-16,Alberta,Online,Consumer,Body Care,Body Wash,6,68.29,0.08,409.74,32.78,376.96,249.94,8.83,False,0.0,376.96,118.19
102201,2024-02-16,Ontario,Retail,Enterprise,Fragrance,Eau de Toilette,1,28.31,0.23,28.31,6.51,21.8,19.82,3.15,False,0.0,21.8,-1.17
101568,2024-02-16,British Columbia,Retail,Enterprise,Skincare,Moisturizer,3,47.76,0.16,143.28,22.92,120.36,87.4,7.95,True,96.29,24.07,-71.28
100673,2024-02-16,British Columbia,Partner,SMB,Body Care,Scrub,13,45.58,0.3,592.54,177.76,414.78,266.64,1.95,False,0.0,414.78,146.19
100863,2024-02-16,Alberta,Retail,SMB,Body Care,Body Wash,9,116.97,0.06,1052.73,63.16,989.57,473.73,8.59,False,0.0,989.57,507.25
100871,2024-02-17,Quebec,Online,Consumer,Haircare,Hair Mask,2,102.14,0.0,204.28,0.0,204.28,126.65,3.73,False,0.0,204.28,73.9
100453,2024-02-17,Atlantic,Retail,Enterprise,Makeup,Foundation,5,54.57,0.1,272.85,27.29,245.56,182.81,8.39,False,0.0,245.56,54.36
100115,2024-02-17,Ontario,Retail,SMB,Makeup,Blush,6,54.0,0.16,324.0,51.84,272.16,194.4,6.85,False,0.0,272.16,70.91
102526,2024-02-17,Saskatchewan,Partner,Enterprise,Body Care,Body Wash,4,90.03,0.09,360.12,32.41,327.71,223.27,1.12,False,0.0,327.71,103.32
100329,2024-02-18,Atlantic,Online,Consumer,Body Care,Body Wash,4,119.98,0.14,479.92,67.19,412.73,283.15,5.93,True,330.18,82.55,-206.53
101203,2024-02-18,Quebec,Online,SMB,Skincare,Hydrating Serum,3,19.79,0.15,59.37,8.91,50.46,36.22,1.25,False,0.0,50.46,12.99
100029,2024-02-18,British Columbia,Partner,Enterprise,Fragrance,Eau de Parfum,3,33.5,0.08,100.5,8.04,92.46,59.29,5.11,False,0.0,92.46,28.06
102583,2024-02-18,Ontario,Retail,Consumer,Skincare,Hydrating Serum,2,12.96,0.0,25.92,0.0,25.92,15.03,0.77,False,0.0,25.92,10.12
102283,2024-02-18,British Columbia,Retail,Enterprise,Makeup,Foundation,14,114.89,0.04,1608.46,64.34,1544.12,868.57,4.45,False,0.0,1544.12,671.1
102937,2024-02-18,Alberta,Retail,Consumer,Skincare,Moisturizer,11,72.38,0.08,796.18,63.69,732.49,509.56,3.85,False,0.0,732.49,219.08
102814,2024-02-18,Saskatchewan,Partner,Enterprise,Fragrance,Eau de Toilette,6,67.12,0.23,402.72,92.63,310.09,221.5,8.95,False,0.0,310.09,79.64
102217,2024-02-18,Alberta,Retail,Consumer,Fragrance,Eau de Parfum,13,16.18,0.08,210.34,16.83,193.51,122.0,3.79,False,0.0,193.51,67.72
102235,2024-02-18,Alberta,Retail,Consumer,Fragrance,Eau de Toilette,3,119.04,0.24,357.12,85.71,271.41,189.27,6.39,False,0.0,271.41,75.75
101214,2024-02-18,British Columbia,Partner,SMB,Haircare,Hair Mask,6,92.19,0.02,553.14,11.06,542.08,254.44,5.28,True,433.66,108.42,-151.3
102375,2024-02-18,Alberta,Partner,Consumer,Fragrance,Eau de Toilette,7,61.97,0.08,433.79,34.7,399.09,260.27,7.1,True,319.27,79.82,-187.55
102654,2024-02-19,Ontario,Online,Enterprise,Body Care,Scrub,1,86.88,0.25,86.88,21.72,65.16,56.47,5.58,False,0.0,65.16,3.11
102293,2024-02-19,Alberta,Partner,SMB,Suncare,SPF 30,5,13.56,0.26,67.8,17.63,50.17,35.26,4.08,False,0.0,50.17,10.83
102222,2024-02-19,Manitoba,Online,Consumer,Body Care,Body Lotion,4,33.92,0.15,135.68,20.35,115.33,71.91,4.9,False,0.0,115.33,38.52
101921,2024-02-19,Manitoba,Online,SMB,Fragrance,Eau de Toilette,6,76.92,0.07,461.52,32.31,429.21,263.07,9.52,False,0.0,429.21,156.62
102797,2024-02-19,Alberta,Online,Enterprise,Makeup,Foundation,13,24.13,0.07,313.69,21.96,291.73,185.08,0.78,False,0.0,291.73,105.87
100061,2024-02-19,Manitoba,Retail,Enterprise,Suncare,After Sun Gel,7,70.16,0.16,491.12,78.58,412.54,333.96,2.77,False,0.0,412.54,75.81
101772,2024-02-19,Alberta,Partner,Consumer,Skincare,Cleanser,5,58.53,0.21,292.65,61.46,231.19,155.1,6.28,False,0.0,231.19,69.81
102159,2024-02-20,Atlantic,Partner,SMB,Body Care,Body Lotion,3,100.88,0.03,302.64,9.08,293.56,178.56,6.43,False,0.0,293.56,108.57
101153,2024-02-20,British Columbia,Retail,Consumer,Haircare,Shampoo,14,47.91,0.24,670.74,160.98,509.76,456.1,5.84,False,0.0,509.76,47.82
100314,2024-02-20,Manitoba,Online,Consumer,Haircare,Conditioner,6,14.43,0.12,86.58,10.39,76.19,48.48,7.04,False,0.0,76.19,20.67
100036,2024-02-20,Alberta,Partner,Enterprise,Haircare,Hair Oil,5,39.41,0.14,197.05,27.59,169.46,94.58,1.22,False,0.0,169.46,73.66
100842,2024-02-20,Alberta,Online,Consumer,Body Care,Body Wash,14,59.39,0.04,831.46,33.26,798.2,399.1,6.84,False,0.0,798.2,392.26
100758,2024-02-20,Ontario,Partner,Consumer,Haircare,Conditioner,6,101.32,0.06,607.92,36.48,571.44,376.91,4.18,False,0.0,571.44,190.35
101265,2024-02-20,Alberta,Retail,SMB,Skincare,Hydrating Serum,7,71.3,0.0,499.1,0.0,499.1,324.41,9.92,False,0.0,499.1,164.77
100395,2024-02-20,Quebec,Online,SMB,Suncare,SPF 30,4,61.96,0.2,247.84,49.57,198.27,161.1,9.59,False,0.0,198.27,27.58
102807,2024-02-20,Quebec,Partner,SMB,Haircare,Shampoo,7,105.32,0.08,737.24,58.98,678.26,398.11,4.16,True,542.61,135.65,-266.62
100806,2024-02-20,Atlantic,Retail,SMB,Body Care,Body Lotion,2,98.63,0.21,197.26,41.42,155.84,132.16,2.2,False,0.0,155.84,21.48
102566,2024-02-20,Alberta,Retail,SMB,Fragrance,Eau de Parfum,3,63.33,0.05,189.99,9.5,180.49,95.0,9.64,False,0.0,180.49,75.85
102507,2024-02-21,Saskatchewan,Retail,Consumer,Suncare,After Sun Gel,7,39.94,0.07,279.58,19.57,260.01,167.75,8.11,False,0.0,260.01,84.15
100142,2024-02-21,British Columbia,Partner,Consumer,Skincare,Hydrating Serum,2,23.99,0.18,47.98,8.64,39.34,32.63,8.29,False,0.0,39.34,-1.58
100197,2024-02-21,Ontario,Partner,SMB,Suncare,SPF 30,9,118.05,0.13,1062.45,138.12,924.33,616.22,6.96,False,0.0,924.33,301.15
101547,2024-02-21,Saskatchewan,Partner,Enterprise,Body Care,Scrub,4,83.02,0.04,332.08,13.28,318.8,182.64,9.28,False,0.0,318.8,126.88
100576,2024-02-21,Saskatchewan,Partner,Enterprise,Skincare,Cleanser,4,92.34,0.16,369.36,59.1,310.26,195.76,7.87,False,0.0,310.26,106.63
102167,2024-02-21,Saskatchewan,Partner,Enterprise,Suncare,SPF 30,5,63.2,0.14,316.0,44.24,271.76,173.8,1.02,False,0.0,271.76,96.94
100749,2024-02-22,Manitoba,Partner,Consumer,Fragrance,Eau de Parfum,8,43.95,0.16,351.6,56.26,295.34,165.25,6.09,False,0.0,295.34,124.0
100582,2024-02-22,Manitoba,Retail,Consumer,Makeup,Foundation,8,9.6,0.01,76.8,0.77,76.03,36.1,6.49,False,0.0,76.03,33.44
102079,2024-02-22,Saskatchewan,Retail,Enterprise,Skincare,Hydrating Serum,14,118.54,0.16,1659.56,265.53,1394.03,1045.52,3.79,False,0.0,1394.03,344.72
100818,2024-02-22,Manitoba,Partner,Consumer,Makeup,Foundation,3,25.51,0.0,76.53,0.0,76.53,47.45,2.22,False,0.0,76.53,26.86
100413,2024-02-22,Quebec,Online,Enterprise,Skincare,Cleanser,8,46.16,0.21,369.28,77.55,291.73,243.72,6.67,False,0.0,291.73,41.34
100054,2024-02-22,Ontario,Online,Consumer,Skincare,Hydrating Serum,4,42.29,0.0,169.16,0.0,169.16,81.2,0.34,False,0.0,169.16,87.62
101305,2024-02-22,Ontario,Online,Enterprise,Suncare,After Sun Gel,5,102.94,0.02,514.7,10.29,504.41,319.11,3.83,False,0.0,504.41,181.47
100215,2024-02-22,Ontario,Partner,Consumer,Skincare,Cleanser,14,86.71,0.0,1213.94,0.0,1213.94,801.2,9.51,True,971.15,242.79,-567.92
100085,2024-02-22,Atlantic,Retail,Consumer,Skincare,Moisturizer,9,73.91,0.1,665.19,66.52,598.67,405.77,2.37,False,0.0,598.67,190.53
101567,2024-02-23,Atlantic,Retail,Enterprise,Suncare,SPF 30,6,86.75,0.06,520.5,31.23,489.27,234.22,3.14,False,0.0,489.27,251.91
100410,2024-02-23,Atlantic,Retail,Consumer,Haircare,Hair Mask,1,60.93,0.13,60.93,7.92,53.01,40.21,3.49,False,0.0,53.01,9.31
101260,2024-02-23,Manitoba,Partner,Enterprise,Body Care,Scrub,3,45.57,0.0,136.71,0.0,136.71,73.82,9.64,False,0.0,136.71,53.25
100775,2024-02-23,Saskatchewan,Partner,Consumer,Haircare,Shampoo,11,102.18,0.07,1123.98,78.68,1045.3,741.83,7.94,False,0.0,1045.3,295.53
102700,2024-02-23,British Columbia,Online,Consumer,Skincare,Cleanser,10,71.52,0.13,715.2,92.98,622.22,336.14,4.47,False,0.0,622.22,281.61
100209,2024-02-23,Ontario,Retail,SMB,Haircare,Shampoo,6,105.62,0.08,633.72,50.7,583.02,323.2,1.46,True,466.42,116.6,-208.06
100277,2024-02-23,Alberta,Partner,Consumer,Body Care,Body Wash,3,90.65,0.09,271.95,24.48,247.47,149.57,1.59,False,0.0,247.47,96.31
100356,2024-02-23,Manitoba,Online,Consumer,Makeup,Lipstick,11,19.7,0.02,216.7,4.33,212.37,117.02,3.97,False,0.0,212.37,91.38
100064,2024-02-23,British Columbia,Partner,SMB,Makeup,Blush,9,48.78,0.03,439.02,13.17,425.85,241.46,5.78,False,0.0,425.85,178.61
100679,2024-02-23,British Columbia,Online,Consumer,Body Care,Scrub,3,73.47,0.0,220.41,0.0,220.41,99.18,6.53,False,0.0,220.41,114.7
100038,2024-02-24,Quebec,Partner,SMB,Body Care,Scrub,2,111.9,0.03,223.8,6.71,217.09,149.95,5.84,False,0.0,217.09,61.3
101168,2024-02-24,Quebec,Online,Enterprise,Haircare,Conditioner,14,27.16,0.14,380.24,53.23,327.01,231.95,8.65,False,0.0,327.01,86.41
102742,2024-02-24,Atlantic,Partner,SMB,Body Care,Body Wash,13,81.08,0.07,1054.04,73.78,980.26,695.67,1.6,False,0.0,980.26,282.99
101241,2024-02-24,Saskatchewan,Partner,SMB,Haircare,Hair Mask,6,65.68,0.17,394.08,66.99,327.09,189.16,9.31,False,0.0,327.09,128.62
101391,2024-02-24,Manitoba,Retail,Enterprise,Fragrance,Eau de Parfum,8,13.77,0.31,110.16,34.15,76.01,55.08,6.16,False,0.0,76.01,14.77
102322,2024-02-24,Quebec,Online,Consumer,Suncare,SPF 50,12,22.62,0.15,271.44,40.72,230.72,187.29,9.23,False,0.0,230.72,34.2
102979,2024-02-24,Manitoba,Online,SMB,Fragrance,Eau de Parfum,10,75.57,0.13,755.7,98.24,657.46,483.65,5.32,False,0.0,657.46,168.49
101883,2024-02-24,Alberta,Retail,Consumer,Makeup,Blush,8,105.35,0.05,842.8,42.14,800.66,522.54,6.08,False,0.0,800.66,272.04
101249,2024-02-24,Alberta,Partner,Enterprise,Body Care,Body Lotion,8,94.57,0.13,756.56,98.35,658.21,348.02,2.7,False,0.0,658.21,307.49
100867,2024-02-25,Atlantic,Partner,Enterprise,Haircare,Hair Mask,2,35.73,0.04,71.46,2.86,68.6,37.87,5.17,False,0.0,68.6,25.56
102443,2024-02-25,Ontario,Online,Enterprise,Suncare,SPF 30,14,72.35,0.0,1012.9,0.0,1012.9,648.26,4.06,False,0.0,1012.9,360.58
100885,2024-02-25,British Columbia,Retail,SMB,Suncare,SPF 30,7,22.18,0.09,155.26,13.97,141.29,93.16,6.81,False,0.0,141.29,41.32
101626,2024-02-25,Ontario,Online,Enterprise,Skincare,Hydrating Serum,4,113.59,0.21,454.36,95.42,358.94,277.16,3.5,False,0.0,358.94,78.28
102920,2024-02-26,Atlantic,Online,Enterprise,Fragrance,Body Mist,1,27.77,0.22,27.77,6.11,21.66,18.33,3.23,False,0.0,21.66,0.1
100585,2024-02-26,Saskatchewan,Online,Enterprise,Body Care,Body Lotion,5,44.11,0.2,220.55,44.11,176.44,103.66,8.25,False,0.0,176.44,64.53
101433,2024-02-26,Saskatchewan,Partner,SMB,Skincare,Moisturizer,8,115.18,0.26,921.44,239.57,681.87,580.51,1.24,False,0.0,681.87,100.12
102836,2024-02-26,British Columbia,Online,SMB,Fragrance,Eau de Toilette,13,98.74,0.17,1283.62,218.22,1065.4,577.63,6.04,False,0.0,1065.4,481.73
102729,2024-02-26,Ontario,Retail,Enterprise,Fragrance,Body Mist,8,59.22,0.22,473.76,104.23,369.53,236.88,6.33,False,0.0,369.53,126.32
100437,2024-02-27,Quebec,Partner,SMB,Body Care,Body Lotion,2,104.55,0.25,209.1,52.28,156.82,117.1,2.0,False,0.0,156.82,37.72
100656,2024-02-27,Saskatchewan,Partner,SMB,Skincare,Cleanser,1,35.25,0.21,35.25,7.4,27.85,20.09,8.41,False,0.0,27.85,-0.65
100357,2024-02-27,Atlantic,Retail,Consumer,Haircare,Hair Oil,12,58.85,0.07,706.2,49.43,656.77,402.53,5.61,False,0.0,656.77,248.63
102296,2024-02-27,Saskatchewan,Partner,Enterprise,Fragrance,Eau de Parfum,12,110.04,0.09,1320.48,118.84,1201.64,726.26,9.69,False,0.0,1201.64,465.69
100403,2024-02-27,Alberta,Retail,SMB,Skincare,Moisturizer,11,60.27,0.16,662.97,106.08,556.89,450.82,4.52,False,0.0,556.89,101.55
100645,2024-02-27,Alberta,Online,SMB,Haircare,Hair Oil,5,10.69,0.11,53.45,5.88,47.57,29.93,7.28,True,38.06,9.51,-27.7
101751,2024-02-27,Alberta,Retail,Consumer,Skincare,Moisturizer,1,33.89,0.04,33.89,1.36,32.53,18.3,2.47,False,0.0,32.53,11.76
102954,2024-02-27,Atlantic,Retail,SMB,Suncare,SPF 50,9,106.44,0.1,957.96,95.8,862.16,660.99,8.22,True,689.73,172.43,-496.78
101723,2024-02-27,Ontario,Online,SMB,Suncare,SPF 50,13,83.16,0.13,1081.08,140.54,940.54,681.08,4.35,False,0.0,940.54,255.11
100445,2024-02-27,Atlantic,Partner,Consumer,Makeup,Blush,4,19.16,0.11,76.64,8.43,68.21,42.15,6.71,False,0.0,68.21,19.35
101901,2024-02-28,Ontario,Partner,SMB,Haircare,Shampoo,4,17.83,0.17,71.32,12.12,59.2,49.21,8.91,False,0.0,59.2,1.08
101451,2024-02-28,British Columbia,Retail,SMB,Makeup,Mascara,7,97.63,0.14,683.41,95.68,587.73,362.21,7.24,True,470.18,117.55,-251.9
101314,2024-02-28,British Columbia,Retail,Enterprise,Makeup,Blush,14,28.9,0.2,404.6,80.92,323.68,275.13,8.98,False,0.0,323.68,39.57
101641,2024-02-28,Quebec,Online,SMB,Haircare,Conditioner,14,10.05,0.27,140.7,37.99,102.71,67.54,1.48,True,82.17,20.54,-48.48
101640,2024-02-28,Quebec,Retail,SMB,Skincare,Toner,7,72.05,0.06,504.35,30.26,474.09,272.35,6.63,False,0.0,474.09,195.11
102931,2024-02-28,Alberta,Retail,Consumer,Skincare,Toner,11,75.5,0.09,830.5,74.74,755.76,382.03,5.03,False,0.0,755.76,368.7
101549,2024-02-28,British Columbia,Partner,SMB,Suncare,SPF 50,6,53.95,0.09,323.7,29.13,294.57,187.75,7.91,False,0.0,294.57,98.91
100030,2024-02-28,Manitoba,Partner,SMB,Haircare,Conditioner,12,19.08,0.21,228.96,48.08,180.88,157.98,5.56,False,0.0,180.88,17.34
102020,2024-02-28,Ontario,Retail,Enterprise,Body Care,Scrub,9,25.96,0.08,233.64,18.69,214.95,105.14,5.72,False,0.0,214.95,104.09
101764,2024-02-29,Quebec,Partner,SMB,Makeup,Blush,13,93.79,0.23,1219.27,280.43,938.84,694.98,0.9,False,0.0,938.84,242.96
102226,2024-02-29,Atlantic,Online,Consumer,Skincare,Toner,14,19.77,0.09,276.78,24.91,251.87,157.76,4.5,False,0.0,251.87,89.61
100262,2024-02-29,Quebec,Online,Enterprise,Skincare,Hydrating Serum,13,22.7,0.03,295.1,8.85,286.25,182.96,2.58,False,0.0,286.25,100.71
102433,2024-02-29,British Columbia,Partner,Enterprise,Body Care,Body Lotion,10,27.22,0.09,272.2,24.5,247.7,168.76,3.74,False,0.0,247.7,75.2
102525,2024-02-29,Alberta,Online,Consumer,Suncare,After Sun Gel,3,73.28,0.18,219.84,39.57,180.27,123.11,6.28,False,0.0,180.27,50.88
102750,2024-02-29,Saskatchewan,Partner,SMB,Fragrance,Body Mist,11,94.18,0.22,1035.98,227.92,808.06,507.63,4.6,False,0.0,808.06,295.83
101692,2024-02-29,British Columbia,Retail,SMB,Haircare,Hair Oil,5,103.41,0.19,517.05,98.24,418.81,279.21,2.23,False,0.0,418.81,137.37
100414,2024-02-29,Quebec,Retail,Consumer,Suncare,After Sun Gel,7,51.59,0.08,361.13,28.89,332.24,223.9,0.48,False,0.0,332.24,107.86
101033,2024-02-29,Ontario,Online,Enterprise,Body Care,Body Wash,7,87.96,0.0,615.72,0.0,615.72,295.55,1.49,False,0.0,615.72,318.68
101414,2024-03-01,Alberta,Online,Consumer,Makeup,Foundation,5,111.25,0.01,556.25,5.56,550.69,300.38,1.32,False,0.0,550.69,248.99
101575,2024-03-01,Alberta,Online,Enterprise,Skincare,Hydrating Serum,3,31.85,0.0,95.55,0.0,95.55,65.93,4.39,False,0.0,95.55,25.23
101535,2024-03-01,British Columbia,Online,Enterprise,Body Care,Body Wash,1,63.81,0.07,63.81,4.47,59.34,33.18,8.0,False,0.0,59.34,18.16
102795,2024-03-01,Alberta,Online,Enterprise,Makeup,Lipstick,13,48.63,0.0,632.19,0.0,632.19,303.45,8.93,False,0.0,632.19,319.81
102902,2024-03-01,Manitoba,Retail,Enterprise,Suncare,SPF 50,6,21.79,0.07,130.74,9.15,121.59,61.45,6.24,False,0.0,121.59,53.9
102901,2024-03-01,Quebec,Online,Consumer,Suncare,SPF 50,4,38.02,0.07,152.08,10.65,141.43,79.08,7.76,False,0.0,141.43,54.59
100840,2024-03-01,Alberta,Retail,SMB,Skincare,Cleanser,3,117.69,0.14,353.07,49.43,303.64,243.62,6.56,False,0.0,303.64,53.46
100872,2024-03-01,Quebec,Retail,Enterprise,Haircare,Conditioner,8,101.23,0.3,809.84,242.95,566.89,469.71,7.04,False,0.0,566.89,90.14
100116,2024-03-02,Atlantic,Partner,SMB,Skincare,Cleanser,1,39.32,0.3,39.32,11.8,27.52,18.09,3.28,False,0.0,27.52,6.15
101578,2024-03-02,Alberta,Online,SMB,Suncare,After Sun Gel,12,24.92,0.12,299.04,35.88,263.16,149.52,3.78,False,0.0,263.16,109.86
100562,2024-03-02,Saskatchewan,Retail,SMB,Suncare,After Sun Gel,2,22.0,0.21,44.0,9.24,34.76,22.0,6.97,False,0.0,34.76,5.79
102480,2024-03-02,Manitoba,Partner,Consumer,Suncare,After Sun Gel,7,108.4,0.09,758.8,68.29,690.51,432.52,5.03,False,0.0,690.51,252.96
102470,2024-03-02,Alberta,Online,SMB,Haircare,Shampoo,2,25.15,0.23,50.3,11.57,38.73,33.2,4.12,False,0.0,38.73,1.41
100975,2024-03-02,Quebec,Partner,Consumer,Suncare,SPF 30,14,18.7,0.0,261.8,0.0,261.8,162.32,2.17,False,0.0,261.8,97.31
100161,2024-03-02,Ontario,Retail,Enterprise,Body Care,Body Lotion,12,78.1,0.13,937.2,121.84,815.36,637.3,1.72,False,0.0,815.36,176.34
101542,2024-03-02,Ontario,Retail,Enterprise,Makeup,Mascara,7,62.31,0.0,436.17,0.0,436.17,235.53,4.81,False,0.0,436.17,195.83
101049,2024-03-02,Ontario,Retail,Enterprise,Suncare,SPF 50,7,107.49,0.06,752.43,45.15,707.28,474.03,6.55,False,0.0,707.28,226.7
101065,2024-03-03,Manitoba,Online,Consumer,Haircare,Conditioner,7,85.99,0.08,601.93,48.15,553.78,313.0,9.07,False,0.0,553.78,231.71
100732,2024-03-03,British Columbia,Online,SMB,Body Care,Body Wash,12,72.54,0.17,870.48,147.98,722.5,522.29,5.59,False,0.0,722.5,194.62
100138,2024-03-03,British Columbia,Retail,SMB,Haircare,Conditioner,10,39.0,0.15,390.0,58.5,331.5,273.0,6.51,False,0.0,331.5,51.99
102086,2024-03-03,Alberta,Retail,Enterprise,Makeup,Blush,13,61.04,0.1,793.52,79.35,714.17,372.95,9.95,True,571.34,142.83,-240.07
101177,2024-03-03,Alberta,Online,Enterprise,Skincare,Cleanser,9,14.89,0.24,134.01,32.16,101.85,68.35,1.3,True,81.48,20.37,-49.28
100101,2024-03-03,Alberta,Online,SMB,Body Care,Body Lotion,14,105.72,0.13,1480.08,192.41,1287.67,769.64,4.14,False,0.0,1287.67,513.89
101553,2024-03-03,Quebec,Online,SMB,Fragrance,Eau de Parfum,11,90.56,0.11,996.16,109.58,886.58,518.0,7.92,False,0.0,886.58,360.66
100398,2024-03-03,Atlantic,Partner,SMB,Body Care,Body Lotion,7,67.84,0.17,474.88,80.73,394.15,318.17,5.08,False,0.0,394.15,70.9
101199,2024-03-03,Alberta,Retail,SMB,Haircare,Conditioner,6,83.29,0.21,499.74,104.95,394.79,244.87,2.85,False,0.0,394.79,147.07
101211,2024-03-03,Saskatchewan,Partner,Enterprise,Body Care,Body Wash,13,83.84,0.0,1089.92,0.0,1089.92,643.05,8.44,False,0.0,1089.92,438.43
102467,2024-03-03,Quebec,Online,SMB,Skincare,Moisturizer,3,77.21,0.13,231.63,30.11,201.52,111.18,1.67,False,0.0,201.52,88.67
101794,2024-03-04,Saskatchewan,Partner,Enterprise,Haircare,Conditioner,10,26.93,0.19,269.3,51.17,218.13,183.12,4.3,True,174.5,43.63,-143.79
101994,2024-03-04,Ontario,Partner,SMB,Haircare,Shampoo,11,27.88,0.15,306.68,46.0,260.68,193.21,0.05,True,208.54,52.14,-141.12
101369,2024-03-04,British Columbia,Partner,Consumer,Haircare,Conditioner,11,108.7,0.06,1195.7,71.74,1123.96,801.12,0.43,False,0.0,1123.96,322.41
102114,2024-03-05,British Columbia,Partner,Consumer,Makeup,Foundation,2,62.64,0.01,125.28,1.25,124.03,78.93,3.13,False,0.0,124.03,41.97
100724,2024-03-05,Saskatchewan,Retail,Consumer,Haircare,Shampoo,7,97.59,0.0,683.13,0.0,683.13,444.03,7.9,False,0.0,683.13,231.2
